,0,period
93,"[512, 6, 8, 273, 530, 38, 43, 559, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 109, 117, 373, 379, 402, 404, 411, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235]",1996
94,"[512, 130, 133, 6, 134, 5, 8, 136, 524, 273, 411, 541, 38, 43, 173, 46, 174, 559, 179, 566, 56, 58, 446, 447, 321, 455, 584, 588, 592, 340, 468, 470, 602, 347, 604, 349, 94, 353, 609, 99, 229, 102, 486, 485, 107, 109, 240, 242, 117, 373, 121, 379, 126]",1996
95,"[512, 6, 14, 536, 541, 43, 46, 56, 58, 574, 321, 584, 588, 592, 602, 94, 353, 99, 102, 109, 117, 373, 121, 385, 130, 133, 136, 142, 411, 174, 179, 446, 447, 455, 468, 470, 229, 240, 242]",1996
96,"[192, 385, 6, 455, 136, 14, 468, 404, 470, 602, 411, 347, 94, 353, 99, 102, 486, 109, 46, 242, 117, 373, 121, 58, 507, 444, 446, 447]",1996
97,"[512, 6, 262, 8, 524, 273, 530, 38, 43, 559, 565, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 109, 117, 373, 121, 379, 385, 402, 404, 411, 162, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235]",1996
98,"[6, 8, 524, 26, 284, 541, 43, 46, 559, 566, 56, 569, 314, 584, 588, 592, 81, 340, 602, 347, 349, 94, 353, 609, 99, 117, 385, 386, 136, 395, 411, 170, 173, 174, 176, 181, 446, 447, 192, 458, 470, 476, 229, 485, 486, 235, 240, 498, 243]",1996
99,"[512, 6, 8, 14, 284, 541, 43, 565, 56, 314, 58, 574, 584, 588, 81, 602, 347, 94, 353, 102, 109, 117, 373, 379, 126, 134, 136, 142, 402, 404, 411, 176, 179, 444, 446, 468, 470, 486, 498, 242]",1996
100,"[512, 5, 6, 455, 8, 133, 395, 588, 142, 14, 404, 470, 602, 411, 349, 162, 58, 229, 38, 109, 174, 436, 565, 566, 117, 373, 314, 444, 446]",1996
101,"[385, 321, 386, 5, 6, 584, 136, 395, 273, 470, 602, 284, 541, 94, 229, 38, 170, 43, 235, 173, 174, 559, 109, 240, 243, 436, 117, 373, 56, 314, 447]",1996
102,"[385, 6, 455, 136, 458, 404, 470, 411, 604, 31, 162, 35, 58, 38, 40, 235, 107, 109, 174, 498, 243, 181, 117, 121, 314]",1996
103,"[512, 130, 386, 133, 6, 134, 8, 136, 394, 395, 524, 145, 530, 404, 26, 411, 284, 541, 38, 40, 170, 43, 429, 46, 174, 559, 179, 181, 566, 56, 58, 314, 444, 574, 446, 192, 191, 321, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 604, 476, 94, 609, 353, 485, 229, 486, 107, 235, 240, 242, 498, 373, 374, 117, 379, 126]",1996
104,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 565, 566, 54, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 262, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
105,"[512, 385, 386, 5, 6, 133, 8, 455, 262, 588, 524, 142, 145, 470, 602, 411, 162, 35, 58, 38, 109, 174, 46, 565, 566, 117, 373, 569, 314, 54, 444, 501, 446, 191]",1996
106,"[385, 6, 262, 136, 458, 395, 524, 14, 273, 284, 541, 353, 58, 38, 102, 43, 559, 240, 117, 566, 314, 447]",1996
107,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
108,"[192, 386, 6, 8, 136, 584, 588, 524, 81, 470, 602, 411, 284, 347, 94, 26, 541, 353, 486, 43, 176, 498, 117, 181, 56, 314, 446]",1996
109,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 530, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 176, 179, 436, 181, 54, 566, 56, 569, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 235, 109, 240, 498, 243, 117, 373, 507, 374, 379, 126]",1996
110,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 404, 411, 429, 436, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
111,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 530, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 176, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 485, 235, 109, 240, 498, 243, 117, 373, 507, 121, 379, 126]",1996
112,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 262, 524, 142, 14, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 176, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 485, 235, 109, 240, 498, 242, 243, 117, 373, 507, 121, 379, 126]",1996
113,"[512, 6, 8, 524, 14, 26, 284, 541, 43, 565, 54, 56, 58, 314, 574, 584, 588, 81, 602, 347, 94, 353, 102, 109, 117, 373, 121, 379, 126, 386, 133, 134, 136, 142, 402, 404, 411, 176, 179, 444, 446, 191, 192, 468, 470, 486, 498, 242, 507]",1996
114,"[512, 5, 6, 524, 14, 530, 536, 26, 541, 31, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
115,"[5, 6, 273, 284, 541, 38, 40, 43, 559, 56, 314, 574, 321, 584, 602, 604, 94, 107, 109, 117, 373, 126, 386, 130, 136, 394, 395, 170, 174, 179, 436, 444, 447, 468, 470, 229, 235, 240, 242]",1996
116,"[6, 273, 530, 284, 541, 38, 40, 43, 559, 54, 569, 314, 574, 584, 592, 340, 602, 604, 609, 117, 374, 126, 130, 136, 395, 145, 411, 429, 174, 173, 179, 446, 447, 455, 458, 470, 476, 485, 235, 240]",1996
117,"[512, 6, 262, 8, 524, 14, 273, 530, 541, 38, 43, 559, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 102, 109, 117, 373, 379, 385, 133, 402, 404, 411, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235]",1996
118,"[6, 524, 284, 541, 38, 40, 43, 46, 566, 56, 314, 584, 588, 592, 81, 340, 602, 347, 604, 94, 609, 107, 374, 126, 386, 130, 136, 395, 145, 411, 429, 179, 446, 458, 470, 485, 486, 235, 240, 242]",1996
119,"[191, 321, 385, 6, 455, 584, 14, 470, 602, 411, 604, 609, 99, 126, 43, 46, 174, 179, 117, 54, 58, 446, 447]",1996
120,"[512, 385, 6, 134, 8, 136, 395, 14, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 174, 559, 46, 179, 436, 181, 566, 565, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
121,"[512, 386, 134, 136, 584, 524, 592, 273, 402, 602, 411, 604, 541, 284, 353, 229, 486, 43, 109, 174, 559, 240, 243, 436, 117, 566, 314, 446, 447]",1996
122,"[512, 385, 386, 133, 6, 134, 8, 136, 262, 524, 14, 142, 273, 402, 530, 404, 536, 26, 411, 541, 38, 170, 46, 176, 179, 436, 181, 54, 56, 314, 444, 446, 447, 574, 321, 192, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 102, 486, 485, 235, 109, 242, 117, 373, 507, 126]",1996
123,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
124,"[512, 385, 5, 6, 8, 136, 394, 395, 524, 14, 273, 402, 530, 404, 26, 411, 541, 38, 40, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 314, 58, 446, 447, 191, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 604, 353, 229, 235, 109, 240, 498, 117, 373, 507, 121, 379, 126]",1996
125,"[512, 6, 8, 524, 284, 35, 43, 46, 559, 56, 569, 58, 314, 574, 584, 588, 592, 340, 602, 347, 604, 94, 353, 609, 107, 117, 373, 374, 379, 126, 130, 386, 133, 136, 394, 404, 411, 170, 174, 179, 444, 458, 468, 470, 476, 229, 485, 240, 498, 242]",1996
126,"[512, 385, 386, 133, 6, 5, 8, 394, 395, 524, 142, 14, 273, 402, 530, 404, 536, 411, 284, 541, 38, 170, 43, 173, 174, 559, 176, 179, 436, 181, 54, 566, 56, 565, 58, 314, 444, 569, 446, 447, 192, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 609, 229, 102, 486, 235, 109, 240, 498, 243, 117, 373, 507, 121, 379, 126]",1996
127,"[512, 385, 386, 5, 6, 262, 8, 133, 395, 524, 14, 142, 273, 402, 530, 404, 411, 284, 541, 162, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 314, 58, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 498, 117, 373, 507, 121, 379, 126]",1996
128,"[512, 385, 130, 5, 6, 134, 136, 394, 395, 142, 273, 145, 284, 541, 35, 38, 40, 170, 43, 429, 46, 559, 174, 436, 181, 54, 569, 314, 58, 444, 446, 447, 574, 321, 455, 584, 458, 592, 340, 468, 470, 347, 476, 604, 349, 353, 235, 240, 117, 374, 507, 126]",1996
129,"[192, 5, 6, 455, 136, 458, 14, 404, 468, 470, 602, 411, 347, 349, 94, 353, 99, 35, 38, 102, 40, 486, 170, 107, 109, 46, 429, 242, 117, 566, 373, 58, 444, 446, 447]",1996
130,"[512, 6, 8, 524, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
131,"[321, 130, 6, 455, 136, 584, 394, 458, 262, 592, 470, 602, 411, 99, 43, 429, 46, 174, 240, 179, 181, 117, 58, 574, 447]",1996
132,"[512, 6, 262, 455, 134, 14, 273, 530, 404, 602, 411, 349, 353, 162, 229, 38, 40, 235, 559, 565, 566, 373, 58, 444, 446]",1996
133,"[5, 6, 262, 8, 273, 284, 35, 38, 40, 559, 565, 566, 54, 58, 314, 321, 592, 602, 349, 94, 102, 109, 117, 373, 379, 385, 404, 411, 173, 181, 444, 446, 191, 447, 458, 470, 476, 229, 235]",1996
134,"[512, 5, 262, 530, 536, 26, 35, 38, 40, 43, 46, 565, 566, 58, 574, 584, 588, 602, 604, 109, 117, 373, 121, 126, 130, 386, 133, 136, 145, 411, 162, 429, 174, 179, 444, 446, 191, 455, 458, 468, 470, 476, 485, 229, 235, 498, 242]",1996
135,"[512, 130, 386, 6, 134, 136, 142, 14, 145, 402, 404, 536, 26, 411, 284, 541, 38, 40, 43, 429, 46, 559, 176, 179, 436, 566, 56, 569, 314, 446, 447, 574, 455, 584, 588, 592, 468, 340, 470, 602, 347, 476, 604, 94, 349, 353, 609, 99, 229, 102, 485, 486, 235, 107, 240, 498, 242, 117, 373, 374, 121, 379, 126]",1996
136,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
137,"[192, 512, 321, 130, 6, 455, 8, 136, 584, 262, 395, 592, 468, 347, 604, 476, 94, 38, 40, 43, 107, 429, 174, 559, 240, 242, 179, 436, 181, 117, 56, 58, 446]",1996
138,"[512, 386, 130, 133, 6, 8, 136, 394, 524, 404, 26, 411, 284, 35, 170, 43, 429, 46, 174, 559, 179, 181, 56, 569, 58, 314, 444, 574, 192, 584, 458, 588, 592, 468, 340, 470, 602, 347, 476, 604, 94, 353, 609, 485, 229, 107, 240, 242, 498, 117, 373, 374, 379, 126]",1996
139,"[6, 262, 8, 524, 26, 284, 541, 43, 46, 559, 566, 56, 569, 314, 584, 588, 592, 81, 340, 602, 347, 349, 94, 353, 609, 117, 385, 386, 136, 395, 411, 170, 174, 181, 446, 447, 458, 470, 476, 229, 485, 235, 240, 498]",1996
140,"[5, 6, 455, 136, 458, 14, 468, 404, 470, 602, 347, 411, 349, 94, 353, 35, 99, 38, 102, 486, 40, 170, 107, 109, 46, 429, 242, 117, 566, 373, 121, 58, 507, 444, 446, 447]",1996
141,"[512, 385, 130, 386, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 176, 179, 436, 566, 54, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 476, 349, 94, 604, 353, 609, 99, 229, 102, 485, 486, 235, 107, 109, 240, 498, 242, 243, 117, 373, 507, 121, 379, 126]",1996
142,"[512, 385, 5, 6, 262, 8, 133, 395, 524, 14, 273, 402, 530, 404, 536, 411, 284, 541, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
143,"[512, 6, 8, 284, 35, 43, 46, 559, 569, 314, 58, 574, 584, 592, 340, 602, 347, 604, 609, 353, 117, 374, 379, 126, 130, 136, 394, 404, 411, 170, 429, 174, 179, 181, 444, 458, 468, 470, 476, 485, 240, 498]",1996
144,"[6, 524, 284, 43, 559, 56, 569, 314, 574, 584, 588, 592, 340, 602, 347, 604, 94, 609, 107, 117, 373, 374, 126, 130, 386, 136, 394, 411, 170, 429, 174, 179, 444, 458, 468, 470, 476, 229, 485, 240, 242]",1996
145,"[385, 386, 6, 262, 8, 584, 458, 395, 524, 136, 592, 470, 602, 411, 347, 476, 349, 94, 541, 284, 26, 353, 229, 170, 43, 235, 173, 174, 559, 240, 498, 181, 566, 117, 314, 446, 447]",1996
146,"[6, 262, 8, 14, 530, 284, 31, 35, 38, 40, 43, 46, 559, 54, 58, 574, 321, 584, 592, 602, 347, 604, 609, 99, 117, 379, 126, 385, 130, 136, 394, 395, 145, 404, 411, 170, 429, 174, 179, 436, 181, 446, 447, 455, 458, 470, 476, 485, 240, 498, 507]",1996
147,"[512, 321, 6, 455, 8, 584, 458, 592, 273, 530, 402, 404, 470, 602, 411, 347, 476, 349, 94, 58, 229, 170, 43, 173, 109, 559, 174, 436, 181, 566, 117, 373, 314, 379, 446, 447]",1996
148,"[512, 192, 321, 386, 191, 6, 134, 136, 584, 395, 592, 468, 602, 411, 347, 94, 353, 99, 102, 107, 46, 174, 240, 559, 117, 373, 56, 446, 447]",1996
149,"[512, 6, 8, 524, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 386, 394, 395, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
150,"[512, 321, 385, 386, 446, 133, 6, 455, 584, 588, 14, 470, 602, 411, 541, 94, 229, 102, 43, 109, 174, 179, 117, 373, 54, 56, 121, 58, 444, 126, 447]",1996
151,"[512, 6, 8, 524, 14, 26, 541, 37, 46, 54, 56, 314, 574, 321, 584, 588, 592, 602, 349, 94, 353, 102, 109, 117, 373, 126, 386, 133, 134, 136, 142, 402, 404, 411, 176, 179, 436, 181, 444, 446, 192, 485, 486, 242, 507]",1996
152,"[512, 385, 130, 5, 6, 134, 136, 394, 395, 142, 273, 145, 284, 541, 35, 38, 40, 170, 43, 173, 174, 559, 429, 46, 436, 181, 54, 569, 314, 58, 444, 574, 447, 446, 321, 455, 584, 458, 592, 468, 340, 470, 347, 604, 476, 349, 353, 235, 240, 243, 117, 121, 507, 126]",1996
153,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
154,"[512, 5, 6, 455, 8, 133, 395, 588, 142, 14, 402, 404, 470, 536, 602, 411, 349, 162, 58, 229, 38, 235, 173, 109, 174, 243, 436, 565, 566, 117, 373, 121, 314, 379, 444, 446]",1996
155,"[512, 385, 5, 6, 134, 8, 136, 133, 395, 394, 524, 142, 273, 402, 530, 404, 536, 26, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 192, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 235, 109, 240, 498, 242, 117, 373, 507, 121, 379, 126]",1996
156,"[512, 386, 130, 133, 6, 8, 136, 524, 404, 26, 411, 284, 35, 170, 43, 46, 559, 174, 179, 181, 56, 569, 314, 58, 444, 574, 192, 584, 458, 588, 592, 468, 340, 470, 602, 347, 604, 476, 94, 353, 609, 229, 485, 107, 240, 498, 242, 117, 373, 374, 379, 126]",1996
157,"[512, 386, 130, 133, 6, 8, 136, 394, 524, 404, 26, 411, 284, 35, 170, 43, 429, 46, 559, 174, 179, 181, 56, 569, 58, 314, 444, 574, 192, 584, 458, 588, 592, 468, 340, 470, 602, 347, 476, 604, 94, 353, 609, 229, 485, 107, 240, 242, 498, 117, 373, 374, 379, 126]",1996
158,"[386, 5, 8, 458, 592, 470, 602, 284, 94, 35, 58, 38, 102, 486, 235, 109, 242, 117, 181, 566, 314, 446, 191]",1996
159,"[6, 8, 14, 284, 35, 43, 46, 565, 566, 56, 569, 58, 574, 321, 584, 588, 592, 81, 602, 347, 349, 94, 353, 609, 102, 107, 109, 117, 373, 374, 126, 130, 134, 136, 142, 411, 174, 176, 179, 444, 446, 468, 470, 485, 486, 240, 242, 498]",1996
160,"[512, 385, 133, 6, 134, 8, 136, 395, 14, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 174, 559, 46, 179, 436, 181, 566, 565, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
161,"[6, 262, 8, 524, 26, 284, 541, 31, 43, 46, 559, 566, 56, 569, 314, 584, 588, 592, 81, 340, 602, 347, 349, 94, 353, 609, 99, 117, 385, 386, 136, 395, 411, 170, 173, 174, 176, 181, 446, 447, 192, 458, 470, 476, 229, 485, 486, 235, 240, 498, 243]",1996
162,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 530, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 235, 109, 240, 498, 117, 373, 507, 379, 126]",1996
163,"[512, 5, 6, 262, 8, 14, 536, 541, 38, 565, 566, 58, 314, 588, 602, 349, 109, 117, 373, 121, 379, 385, 133, 395, 142, 402, 404, 411, 162, 173, 174, 436, 444, 446, 455, 470, 229, 235, 243]",1996
164,"[512, 386, 130, 6, 134, 8, 136, 395, 524, 145, 530, 404, 26, 411, 284, 541, 38, 40, 170, 43, 429, 46, 179, 566, 56, 314, 58, 446, 321, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 604, 94, 609, 485, 486, 235, 107, 240, 498, 242, 373, 374, 379, 126]",1996
165,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 262, 394, 142, 14, 524, 273, 530, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 179, 436, 181, 54, 566, 565, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 379, 126]",1996
166,"[512, 385, 5, 6, 262, 8, 133, 395, 524, 14, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 314, 58, 444, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 498, 117, 373, 507, 121, 379, 126]",1996
167,"[512, 130, 386, 6, 134, 8, 136, 524, 142, 145, 530, 404, 536, 411, 541, 38, 40, 170, 43, 429, 46, 174, 559, 176, 179, 436, 566, 56, 58, 314, 446, 191, 447, 321, 574, 455, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 604, 94, 609, 353, 99, 485, 486, 107, 235, 240, 498, 242, 117, 373, 374, 121, 379, 126]",1996
168,"[512, 130, 133, 6, 134, 8, 136, 5, 394, 524, 273, 530, 404, 536, 411, 541, 38, 40, 170, 43, 173, 46, 174, 559, 176, 179, 436, 181, 566, 54, 56, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 340, 468, 470, 602, 347, 604, 349, 94, 476, 353, 609, 99, 229, 102, 485, 486, 107, 235, 109, 240, 242, 117, 373, 507, 121, 379, 126]",1996
169,"[385, 130, 6, 262, 8, 136, 394, 395, 14, 145, 530, 404, 411, 284, 31, 35, 38, 40, 170, 43, 429, 46, 559, 174, 179, 436, 181, 54, 58, 446, 447, 574, 321, 191, 455, 584, 458, 592, 470, 602, 347, 476, 604, 609, 99, 485, 240, 498, 117, 507, 379, 126]",1996
170,"[512, 6, 262, 8, 524, 14, 273, 530, 541, 38, 43, 559, 565, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 109, 117, 373, 121, 379, 385, 402, 404, 411, 162, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235]",1996
171,"[191, 6, 8, 584, 458, 273, 404, 411, 476, 284, 353, 35, 99, 229, 102, 40, 43, 429, 46, 174, 242, 117, 566, 373, 181, 314, 446, 447]",1996
172,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 394, 524, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 179, 436, 181, 566, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 379, 126]",1996
173,"[512, 5, 262, 536, 26, 35, 38, 40, 43, 46, 565, 566, 58, 574, 584, 588, 602, 604, 109, 117, 373, 121, 126, 130, 386, 133, 136, 145, 411, 429, 174, 179, 444, 446, 455, 458, 468, 470, 476, 229, 485, 235, 498, 242]",1996
174,"[512, 130, 386, 6, 134, 136, 8, 394, 395, 524, 142, 145, 530, 404, 536, 411, 284, 541, 162, 37, 38, 40, 170, 43, 429, 46, 174, 176, 559, 179, 436, 566, 56, 58, 314, 444, 446, 191, 447, 321, 192, 574, 455, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 604, 349, 94, 476, 609, 353, 99, 485, 486, 102, 107, 235, 240, 242, 498, 373, 374, 117, 121, 379, 126]",1996
175,"[512, 386, 130, 6, 134, 8, 136, 394, 395, 524, 145, 530, 404, 26, 411, 284, 541, 38, 40, 170, 43, 429, 46, 179, 566, 56, 58, 314, 444, 446, 191, 321, 584, 458, 588, 592, 81, 468, 340, 470, 602, 347, 604, 94, 609, 485, 486, 235, 107, 240, 242, 498, 373, 374, 379, 126]",1996
176,"[512, 130, 386, 133, 6, 134, 8, 136, 394, 395, 524, 530, 404, 26, 411, 284, 541, 35, 38, 40, 170, 43, 429, 46, 174, 559, 179, 181, 566, 56, 569, 58, 314, 444, 574, 446, 192, 321, 584, 458, 588, 592, 81, 340, 468, 470, 602, 347, 604, 476, 94, 609, 353, 485, 229, 486, 107, 235, 240, 242, 498, 373, 374, 117, 379, 126]",1996
177,"[512, 385, 386, 133, 6, 455, 8, 5, 262, 394, 588, 524, 142, 145, 470, 602, 411, 541, 162, 35, 58, 38, 109, 174, 46, 565, 566, 117, 373, 569, 314, 54, 444, 501, 446, 191]",1996
178,"[512, 6, 8, 524, 26, 284, 541, 43, 56, 58, 314, 574, 584, 588, 81, 602, 347, 94, 353, 109, 117, 373, 379, 126, 386, 133, 134, 136, 142, 404, 411, 179, 181, 444, 446, 192, 468, 470, 498, 242]",1996
