,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
449,"[116969, 140423, 236154, 263990, 298971, 309153, 555806]",7, 687,2017-04-01,50-65,0.05555555555555555,7,50-65,['CR BADOIT BTLL']
450,"[187833, 584447, 594666]",3, 1669 1622 721,2017-04-01,50-65,0.05555555555555555,3,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT', 'CR PAIN AUX RAISINS']"
451,"[295048, 371146, 429537, 584447, 752568, 805362]",6, 6668,2017-04-01,50-65,0.05555555555555555,6,50-65,['NUTELLA B-READY T6']
452,"[158639, 471775, 521885, 548624]",4, 1116,2017-04-01,50-65,0.05555555555555555,4,50-65,[]
453,"[158639, 471775, 548624]",3, 1116 431,2017-04-01,50-65,0.05555555555555555,3,50-65,['CAFE EXPRESSO']
454,"[471775, 521885, 548624]",3, 1116 264 263,2017-04-01,50-65,0.05555555555555555,3,50-65,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
455,"[129001, 152438, 154544, 166218, 171002, 178271, 198623, 352928, 429537, 695135]",10, 2368,2017-04-01,50-65,0.05555555555555555,10,50-65,['EVIAN 50CL']
456,"[169402, 171480, 188537, 211044, 211657, 280884, 339905, 520531, 559225, 611237, 798831, 929968]",12, 2944,2017-04-01,50-65,0.05555555555555555,12,50-65,['TW  LAVE GLACE DEMOUSTIQUEUR 4L']
457,"[294969, 307055, 439351, 548446, 905721]",5, 3463,2017-04-01,50-65,0.05555555555555555,5,50-65,['MARLBORO GOLD ORIGINAL KS BOX']
458,"[111302, 179416, 231687, 271745, 294965, 335643, 344630, 351828, 383443, 474027, 864748, 906775]",12, 4101,2017-04-01,50-65,0.05555555555555555,12,50-65,['LAVAGE 4 PLEIN']
459,"[101105, 149020, 224522, 232805, 557871, 787610]",6, 4104,2017-04-01,50-65,0.05555555555555555,6,50-65,['LAVAGE 6 PLEIN TARIF']
460,"[267309, 272307, 306583, 333921, 369769, 422379, 456731, 724230, 886368]",9, 1707,2017-04-01,50-65,0.05555555555555555,9,50-65,['BOUNTY CHOC LAIT 57G']
461,"[100497, 235938, 252829, 296038, 439351, 550799]",6, 2326,2017-04-01,50-65,0.05555555555555555,6,50-65,"['VOLVIC TCHE FRT.CITRON 1,5L']"
462,"[141207, 154589, 278763, 298424, 308124, 333268, 333921, 352928, 481094, 626161, 868242, 879343]",12, 3275,2017-04-01,50-65,0.05555555555555555,12,50-65,['SDW CLA JBON BEURRE 125G']
463,"[263990, 332928, 908778]",3, 1052,2017-04-01,50-65,0.05555555555555555,3,50-65,['BD SDW CIABATTA TOMATE MOZZA']
464,"[417564, 484669, 517749, 550509, 586977, 587454, 591620, 741582, 748710, 776101]",10, 2968,2017-04-01,<35,0.05555555555555555,10,<35,['TW 10 LINGUETTE']
465,"[248633, 293261, 296181, 308124]",4, 1703,2017-04-01,50-65,0.05555555555555555,4,50-65,['KIT KAT 45G']
466,"[281822, 314666, 466214, 537653, 610511, 621991, 718355]",7, 5607,2017-04-01,<35,0.05555555555555555,7,<35,['COCA COLA ZERO 50CL PET']
467,"[314666, 466214, 718355]",3, 5607 4136,2017-04-01,<35,0.05555555555555555,3,<35,"['COCA COLA ZERO 50CL PET', 'RECHARGE LAVAGE TW - D']"
468,"[313130, 516496, 531947, 907738]",4, 431,2017-04-01,<35,0.05555555555555555,4,<35,['CAFE EXPRESSO']
469,"[565138, 839184, 872971, 893839]",4, 1785,2017-04-01,<35,0.05555555555555555,4,<35,['KINDER BUENO LAIT 43G']
470,"[314666, 419686, 602649, 710572]",4, 3269,2017-04-01,<35,0.05555555555555555,4,<35,['SDW GOUR SAUMON']
471,"[477480, 735292, 761107]",3, 3391,2017-04-01,<35,0.05555555555555555,3,<35,['ORANGINA 1L']
472,"[386890, 491709, 610511, 718355]",4, 4112,2017-04-01,<35,0.05555555555555555,4,<35,['LAVAGE CLU']
473,"[488635, 521874, 575745, 600864, 868295]",5, 4663,2017-04-01,<35,0.05555555555555555,5,<35,['AUVE. MIN STICK NAT 100G']
474,"[286384, 541016, 547712, 610511]",4, 5806,2017-04-01,<35,0.05555555555555555,4,<35,['MONSTER ENERGY']
475,"[419395, 602649, 761107]",3, 6410,2017-04-01,<35,0.05555555555555555,3,<35,['MILKA CAKE AND']
476,"[174458, 530807, 783674, 872971]",4, 608,2017-04-01,<35,0.05555555555555555,4,<35,['CR SAND PREMIUM']
477,"[189082, 602649, 713589]",3, 625,2017-04-01,<35,0.05555555555555555,3,<35,['CRO SDW BAGNAT RIVIERA']
478,"[497711, 735292, 892502]",3, 2363,2017-04-01,<35,0.05555555555555555,3,<35,"['EVIAN 1,5L']"
479,"[591423, 892652, 912703]",3, 4135,2017-04-01,<35,0.05555555555555555,3,<35,['LAVAGE HP']
480,"[602649, 735292, 754772, 761107]",4, 4420 263,2017-04-01,<35,0.05555555555555555,4,<35,"['REMISE BUS AUTOROUTE 9\x80', 'TROPICANA MULTI']"
481,"[602649, 735292, 761107]",3, 4420 1547 263,2017-04-01,<35,0.05555555555555555,3,<35,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT', 'TROPICANA MULTI']"
482,"[602649, 735292, 754772]",3, 4420 5849 263,2017-04-01,<35,0.05555555555555555,3,<35,"['REMISE BUS AUTOROUTE 9\x80', 'TROPICANA MULTI', 'TROPICANA ORANGE SS PULPE 1L']"
483,"[735292, 754772, 761107]",3, 4420 2333 263 6668,2017-04-01,<35,0.05555555555555555,3,<35,"['NUTELLA B-READY T6', 'REMISE BUS AUTOROUTE 9\x80', 'TROPICANA MULTI', 'VOLVIC JUICY FRAISE 50CL']"
484,"[197939, 872031, 872971, 902784]",4, 6855,2017-04-01,<35,0.05555555555555555,4,<35,"[""CHIPS LAY'S SAL""]"
485,"[380551, 439428, 488635, 893886]",4, 6972,2017-04-01,<35,0.05555555555555555,4,<35,['RED BULL 473ML']
487,"[189082, 523586, 894130]",3, 688,2017-04-01,<35,0.05555555555555555,3,<35,['CR EVIAN PET 50CL']
488,"[587069, 597316, 602649]",3, 1389,2017-04-01,<35,0.05555555555555555,3,<35,['BD TARTELETTE AUX FRAMBOISES']
489,"[451129, 528853, 540798, 548830, 553442, 572029, 887504]",7, 4128,2017-04-01,<35,0.05555555555555555,7,<35,['REC LAVAGE PJE 35U']
490,"[199410, 504317, 520893, 743021, 866805]",5, 4103,2017-04-01,<35,0.05555555555555555,5,<35,['LAVAGE 5 PLEIN']
491,"[735292, 750250, 754772, 761107, 877064]",5, 2333,2017-04-01,<35,0.05555555555555555,5,<35,['VOLVIC JUICY FRAISE 50CL']
492,"[396493, 544077, 713589, 778493, 872971]",5, 1855,2017-04-01,<35,0.05555555555555555,5,<35,['CR SANDWICH CLASSIC']
493,"[585524, 610511, 759481]",3, 6969 2797,2017-04-01,<35,0.05555555555555555,3,<35,"['COCA COLA 50CL PET', 'RED BULL BTE 25CL']"
494,"[419686, 457705, 473266, 482650, 486278, 522611, 564995, 600864, 610511]",9, 2369,2017-04-01,<35,0.05555555555555555,9,<35,['EVIAN 1L PET*']
495,"[473266, 538302, 547712, 575745, 584832, 602649, 735292, 761107, 892502]",9, 1547,2017-04-01,<35,0.05555555555555555,9,<35,['SAC BOUTIQUE KRAFT']
496,"[494161, 735292, 754772, 761107]",4, 6668,2017-04-01,<35,0.05555555555555555,4,<35,['NUTELLA B-READY T6']
497,"[315434, 547712, 576239, 600624, 719011, 890224, 902784, 916519, 931963]",9, 1760,2017-04-01,<35,0.05555555555555555,9,<35,['COCA COLA CHERRY 50CL PET']
498,"[358016, 560139, 591620, 715903, 877064, 891686]",6, 2645,2017-04-01,<35,0.05555555555555555,6,<35,['PULCO CITRONNADE 50CL']
499,"[394863, 652088, 697228, 748710, 839184, 872031, 924215]",7, 3509,2017-04-01,<35,0.05555555555555555,7,<35,['CRISTALINE 50CL']
500,"[377865, 430778, 570069, 871314, 905482, 932046]",6, 4131,2017-04-01,<35,0.05555555555555555,6,<35,['LAVAGE 2 PLEIN TARIF']
501,"[102179, 102370, 104898, 111890, 113350, 114989, 118229, 120086, 126277, 130532, 151893, 186974, 188537, 197064, 200370, 218262, 234017, 235232, 236154, 252829, 269413, 271035, 304580, 311524, 327179, 331943, 333036, 337353, 346333, 349408, 371575, 383055, 384261, 427961, 473380, 489487, 494174, 503538, 513268, 523013, 541273, 616924, 663763, 742430, 794978]",45, 2946,2017-04-01,50-65,0.05555555555555555,45,50-65,['TW  LAVE GLACE']
502,"[388509, 528601, 893839, 924215]",4, 3463,2017-04-01,<35,0.05555555555555555,4,<35,['MARLBORO GOLD ORIGINAL KS BOX']
503,"[232528, 510474, 591423, 593170, 608331, 659809, 718355, 735292, 761107, 881494]",10, 3510,2017-04-01,<35,0.05555555555555555,10,<35,['CRISTALINE 1.5L']
504,"[280156, 610511, 778493, 865102]",4, 1533,2017-04-01,<35,0.05555555555555555,4,<35,[]
505,"[591423, 608331, 718355]",3, 3510 5941,2017-04-01,<35,0.05555555555555555,3,<35,"['COCA COLA SLIM', 'CRISTALINE 1.5L']"
506,"[610511, 617558, 710572, 890224]",4, 6012,2017-04-01,<35,0.05555555555555555,4,<35,['ICE TEA PECHE 50CL']
507,"[388509, 528601, 893839]",3, 392 3463,2017-04-01,<35,0.05555555555555555,3,<35,['MARLBORO GOLD ORIGINAL KS BOX']
508,"[591620, 760352, 761107, 839184]",4, 2631,2017-04-01,<35,0.05555555555555555,4,<35,['ORANGINA PET 50']
509,"[455505, 481873, 537238, 570691, 622713, 779242, 868054]",7, 2944,2017-04-01,<35,0.05555555555555555,7,<35,['TW  LAVE GLACE DEMOUSTIQUEUR 4L']
510,"[436629, 457705, 612518, 617558, 626162, 777941, 874035, 888260]",8, 2965,2017-04-01,<35,0.05555555555555555,8,<35,['TW 24 LINGETTES PLAST +50%']
512,"[314302, 356905, 442238, 464835, 554214, 746336, 882052, 908701, 914959]",9, 4127,2017-04-01,<35,0.05555555555555555,9,<35,['REC LAVAGE PJE  20 U']
513,"[235596, 422497, 438646, 466895, 488650, 561280, 578150, 617088, 869677]",9, 4129,2017-04-01,<35,0.05555555555555555,9,<35,['REC LAVAGE PJE']
514,"[591620, 610511, 890224]",3, 2633,2017-04-01,<35,0.05555555555555555,3,<35,['OASIS TROPICAL PET 50CL']
515,"[485938, 523586, 584492, 620995, 870197, 892502]",6, 1531,2017-04-01,<35,0.05555555555555555,6,<35,[]
516,"[364261, 600864, 735292, 902784]",4, 1759,2017-04-01,<35,0.05555555555555555,4,<35,['POWERADE ICE ST']
517,"[380551, 491004, 618634, 718355, 761107, 839184]",6, 5925,2017-04-01,<35,0.05555555555555555,6,<35,['COCA COLA  1L']
518,"[189082, 544077, 602649, 894130]",4, 1615,2017-04-01,<35,0.05555555555555555,4,<35,['CR FLAN NATURE']
519,"[394553, 523586, 865318]",3, 1853,2017-04-01,<35,0.05555555555555555,3,<35,['CR SANDWICH VOL']
520,"[473870, 839184, 888260]",3, 2185,2017-04-01,<35,0.05555555555555555,3,<35,['TW 16 LINGETTE VITRE']
521,"[120734, 149662, 171728, 184326, 204365, 216241, 237038, 250397, 252031, 291261, 320242, 452539, 640667]",13, 4126,2017-04-01,>65,0.05555555555555555,13,>65,['RECHARGE LAVAGE']
522,"[430713, 505859, 518914, 519469, 758595]",5, 263,2017-04-01,>65,0.05555555555555555,5,>65,['REMISE BUS AUTOROUTE 9\x80']
523,"[130756, 149993, 152384, 201893, 260074, 356236, 430278, 651286, 791064]",9, 4136,2017-04-01,>65,0.05555555555555555,9,>65,['RECHARGE LAVAGE TW - D']
524,"[166316, 251568, 270265, 484590]",4, 163,2017-04-01,>65,0.05555555555555555,4,>65,[]
525,"[118234, 120628, 234742, 631947]",4, 1738,2017-04-01,>65,0.05555555555555555,4,>65,['CR CAFE EXPRESSO']
526,"[188348, 221964, 263505, 371928, 578978, 652155, 758595]",7, 2797,2017-04-01,>65,0.05555555555555555,7,>65,['COCA COLA 50CL PET']
527,"[111383, 184731, 313286, 806884]",4, 6,2017-04-01,>65,0.05555555555555555,4,>65,[]
528,"[100302, 199622, 219557, 260786, 270378, 485421]",6, 2969,2017-04-01,>65,0.05555555555555555,6,>65,['TW LG DEMOUSTIQUEUR 3+1L']
529,"[186748, 268921, 276275]",3, 228,2017-04-01,>65,0.05555555555555555,3,>65,[]
530,"[172406, 175621, 758595]",3, 1547,2017-04-01,>65,0.05555555555555555,3,>65,['SAC BOUTIQUE KRAFT']
531,"[124913, 334544, 349205]",3, 285,2017-04-01,>65,0.05555555555555555,3,>65,[]
532,"[123035, 124893, 163878, 205363, 225321, 264567, 313286, 347676, 361281, 393298, 727036, 771424, 782036]",13, 4125,2017-04-01,>65,0.05555555555555555,13,>65,['RECHARGE LAVAGE TW - A']
533,"[172406, 176552, 508484, 921065]",4, 1533,2017-04-01,>65,0.05555555555555555,4,>65,[]
534,"[241230, 430713, 446165]",3, 4533,2017-04-01,>65,0.05555555555555555,3,>65,['MICHOKO CHOC NOIR 100G']
536,"[276638, 519469, 557270]",3, 2368,2017-04-01,>65,0.05555555555555555,3,>65,['EVIAN 50CL']
537,"[182290, 184748, 204208]",3, 2369,2017-04-01,>65,0.05555555555555555,3,>65,['EVIAN 1L PET*']
542,"[226362, 255765, 346406]",3, 4063,2017-04-01,>65,0.05555555555555555,3,>65,['TOTAL 7000 E 10W40 2L']
543,"[272045, 541799, 576664]",3, 5607,2017-04-01,>65,0.05555555555555555,3,>65,['COCA COLA ZERO 50CL PET']
544,"[175621, 245660, 324385]",3, 5929,2017-04-01,>65,0.05555555555555555,3,>65,['COCA COLA ZERO']
545,"[242569, 602830, 612288]",3, 4132,2017-04-01,>65,0.05555555555555555,3,>65,['LAVAGE 3 PLEIN']
546,"[390693, 427229, 444023, 538302, 585524, 610511, 746805, 759481, 839184, 877064, 887266]",11, 6969,2017-04-01,<35,0.05555555555555555,11,<35,['RED BULL BTE 25CL']
547,"[109439, 121796, 165109, 166309, 170515, 226026, 228673, 238174, 251397, 271240, 349445, 405700, 414077, 480218, 486268, 499840, 527874, 539572, 555704, 569472, 592027, 747446, 820251]",23, 5941,2017-04-01,>65,0.05555555555555555,23,>65,['COCA COLA SLIM']
548,"[394553, 547712, 872971]",3, 6349,2017-04-01,<35,0.05555555555555555,3,<35,['BELIN FRENCHIPS']
549,"[560139, 735292, 746660]",3, 2634,2017-04-01,<35,0.05555555555555555,3,<35,['SCHWEPPES AGRUMES 50CL PET']
551,"[313130, 538349, 581812, 668054]",4, 2956,2017-04-01,<35,0.05555555555555555,4,<35,['TOTAL ADBLUE BEC V. 5L']
553,"[368032, 488638, 582171, 864534]",4, 4099,2017-04-01,<35,0.05555555555555555,4,<35,['LAVAGE 1 PLEIN']
555,"[314666, 419686, 713222]",3, 5630,2017-04-01,<35,0.05555555555555555,3,<35,['MARS X 3 135G']
556,"[538302, 697228, 887266, 892502]",4, 5747,2017-04-01,<35,0.05555555555555555,4,<35,['SMOOTHIE FR BANANE 25CL']
557,"[286384, 494161, 581812, 764615]",4, 5801,2017-04-01,<35,0.05555555555555555,4,<35,['MONSTER ENERGY BTE 50CL']
559,"[364261, 761107, 902784]",3, 2211,2017-04-01,<35,0.05555555555555555,3,<35,['KINDER BUENO 86G']
560,"[100302, 101461, 103556, 103881, 104060, 104717, 105839, 108486, 109439, 109795, 109828, 110753, 111383, 111901, 116116, 116964, 117783, 118234, 118443, 118658, 118670, 119454, 120461, 120628, 120734, 121796, 122407, 123035, 124893, 124913, 127693, 130191, 130756, 144552, 146149, 149662, 149993, 152384, 156763, 157556, 159143, 163878, 165109, 166309, 166316, 167249, 167428, 170515, 171728, 172406, 175621, 176552, 177303, 179118, 181816, 182290, 184326, 184731, 184748, 186748, 187317, 188348, 192616, 193058, 195383, 197841, 199622, 201893, 202323, 204208, 204365, 205363, 209656, 214353, 216241, 219557, 221964, 222874, 225015, 225321, 225520, 225706, 226026, 226362, 227021, 228171, 228673, 229999, 234742, 236507, 237038, 238174, 239278, 240504, 241230, 241897, 242569, 243662, 245071, 245660, 247583, 249117, 249823, 250397, 250413, 251002, 251397, 251568, 252031, 255765, 257800, 260074, 260786, 261715, 262270, 263505, 264567, 265244, 268921, 270265, 270336, 270378, 271240, 272045, 273537, 275829, 276275, 276638, 287668, 291261, 305717, 308525, 313286, 320242, 324385, 334544, 344891, 346406, 347676, 348780, 349205, 349445, 351726, 356236, 357076, 361281, 361526, 367139, 368495, 371928, 379536, 382617, 393298, 399087, 399590, 405700, 408044, 408071, 414077, 414692, 426139, 430278, 430713, 433478, 433622, 437624, 439081, 446165, 452539, 480218, 484590, 485421, 486268, 496667, 499840, 505859, 508484, 516630, 518914, 519469, 520176, 527874, 539572, 541799, 549689, 555704, 557270, 557428, 559127, 569472, 576664, 578978, 592027, 602830, 612288, 628198, 628458, 631947, 636991, 640667, 641006, 651286, 652155, 659569, 668243, 727036, 746430, 747162, 747446, 751685, 758595, 771424, 782036, 787767, 791064, 797879, 799990, 806884, 808622, 820251, 842170, 904914, 921065]",223, ,2017-04-01,>65,0.05555555555555555,223,>65,[]
562,"[716869, 877064, 922072]",3, 2362,2017-04-01,<35,0.05555555555555555,3,<35,['EVIAN FREERIDE 75 CL']
563,"[591423, 626162, 914799]",3, 2374,2017-04-01,<35,0.05555555555555555,3,<35,['BADOIT 1L']
564,"[390693, 610511, 765033]",3, 2754,2017-04-01,<35,0.05555555555555555,3,<35,"[""CHIPS LAY'S BBQ""]"
565,"[610511, 916881, 917645]",3, 2755,2017-04-01,<35,0.05555555555555555,3,<35,"[""CHIPS SEL  LAY'S 75G""]"
567,"[394553, 735292, 754772]",3, 2832 2825,2017-04-01,<35,0.05555555555555555,3,<35,"['BM QUATRE QUART', 'BN MADELEINES 1']"
568,"[314666, 591620, 915517]",3, 2855,2017-04-01,<35,0.05555555555555555,3,<35,['PERRIER PET 50CL']
569,"[460964, 547712, 610511]",3, 3261,2017-04-01,<35,0.05555555555555555,3,<35,['FUSILLI FROMAGE 300G']
573,"[174458, 584832, 716869]",3, 2325,2017-04-01,<35,0.05555555555555555,3,<35,['VOLVIC ZEST CIT']
574,"[584447, 737348, 908778]",3, 1110,2017-04-01,50-65,0.05555555555555555,3,50-65,['BD. OASIS TROPI']
575,"[153136, 349530, 365900, 427824, 475419, 576692, 591423, 604350, 778982, 871314]",10, 4132,2017-04-01,<35,0.05555555555555555,10,<35,['LAVAGE 3 PLEIN']
576,"[116737, 168332, 314666, 350768, 386618, 407466, 465110, 466214, 484505, 484507, 515602, 535895, 542513, 578253, 587277, 588236, 616647, 668054, 718355, 739012, 777643]",21, 4136,2017-04-01,<35,0.05555555555555555,21,<35,['RECHARGE LAVAGE TW - D']
577,"[267343, 315247, 469639, 879701]",4, 5531,2017-04-01,50-65,0.05555555555555555,4,50-65,['BOUNTY LAIT 3BO']
578,"[247084, 296038, 380828, 577451]",4, 5532,2017-04-01,50-65,0.05555555555555555,4,50-65,"[""M&M'S CACAHUET BLEU 100G""]"
579,"[149428, 266150, 369769, 489055]",4, 5625,2017-04-01,50-65,0.05555555555555555,4,50-65,['MARS  51G']
580,"[252444, 411677, 531053]",3, 5629,2017-04-01,50-65,0.05555555555555555,3,50-65,['SNICKERS X 3 150G']
581,"[238623, 352286, 430423, 439351]",4, 5752,2017-04-01,50-65,0.05555555555555555,4,50-65,['PRINGLES ORIGIN']
582,"[200853, 277744, 805362]",3, 5839,2017-04-01,50-65,0.05555555555555555,3,50-65,['BATON LAIT NOISETTE  45G']
584,"[214908, 302471, 305343, 430423]",4, 6242,2017-04-01,50-65,0.05555555555555555,4,50-65,['RICOLA ALPIN FRESH 50G']
585,"[214908, 302471, 430423]",3, 6242 6236,2017-04-01,50-65,0.05555555555555555,3,50-65,"['RICOLA ALPIN FRESH 50G', 'RICOLA CITRON MELISS 50G']"
587,"[131348, 170918, 278763, 880795]",4, 6326,2017-04-01,50-65,0.05555555555555555,4,50-65,['NEW BOTTLE ICE FRESH 87G']
588,"[471775, 548624, 908778]",3, 6410 263,2017-04-01,50-65,0.05555555555555555,3,50-65,"['MILKA CAKE AND', 'REMISE BUS AUTOROUTE 9\x80']"
589,"[106150, 715341, 882864]",3, 6666,2017-04-01,50-65,0.05555555555555555,3,50-65,['TIC TAC MENTHE EXT F T100']
590,"[227535, 353994, 518871, 559473]",4, 6855,2017-04-01,50-65,0.05555555555555555,4,50-65,"[""CHIPS LAY'S SAL""]"
591,"[172679, 252210, 785728]",3, 6904,2017-04-01,50-65,0.05555555555555555,3,50-65,['CORNETTO ENIGMA VANILLE 90ML']
592,"[369769, 508424, 796107]",3, 3,2017-04-01,50-65,0.05555555555555555,3,50-65,[]
593,"[117902, 127376, 560093]",3, 203,2017-04-01,50-65,0.05555555555555555,3,50-65,[]
594,"[103101, 352928, 843216]",3, 373,2017-04-01,50-65,0.05555555555555555,3,50-65,['LUN SALADE ACCUEIL']
595,"[140423, 392264, 555806]",3, 610,2017-04-01,50-65,0.05555555555555555,3,50-65,['CRO HOT DOG BACON CHEESE']
596,"[235938, 263913, 778660]",3, 876,2017-04-01,50-65,0.05555555555555555,3,50-65,['BD BAGUETTE BLANCHE']
597,"[548624, 675318, 842240]",3, 1040,2017-04-01,50-65,0.05555555555555555,3,50-65,['BD SDW LE MIXTE']
598,"[134084, 250022, 543699]",3, 1055,2017-04-01,50-65,0.05555555555555555,3,50-65,[]
599,"[428202, 584447, 675318]",3, 1131,2017-04-01,50-65,0.05555555555555555,3,50-65,[]
600,"[433579, 457688, 511129, 614776]",4, 5496,2017-04-01,50-65,0.05555555555555555,4,50-65,['TICTAC DUO T100 49G']
601,"[270204, 384261, 720850]",3, 4747 1531,2017-04-01,50-65,0.05555555555555555,3,50-65,['MUG OFFERT COMPTOIR DES AROMES']
602,"[263990, 270204, 384261, 720850]",4, 4747,2017-04-01,50-65,0.05555555555555555,4,50-65,['MUG OFFERT COMPTOIR DES AROMES']
603,"[113725, 470752, 918260]",3, 4638,2017-04-01,50-65,0.05555555555555555,3,50-65,['NEOCLEAN JANTES']
604,"[294969, 308821, 470752]",3, 1797,2017-04-01,50-65,0.05555555555555555,3,50-65,['MENTOS BOT P.FRESH M 60G']
605,"[419668, 453671, 733528]",3, 1987,2017-04-01,50-65,0.05555555555555555,3,50-65,['SALADE FR.ANANAS 198G DOLE']
606,"[234017, 303546, 470752, 594803]",4, 2146,2017-04-01,50-65,0.05555555555555555,4,50-65,['TW NETTOYANT VITRE 500ML']
607,"[180086, 616311, 876768, 918260]",4, 2191,2017-04-01,50-65,0.05555555555555555,4,50-65,['TW DEMOUST ANTI FIENTES 500ML']
608,"[247084, 250022, 343754, 392264]",4, 2374,2017-04-01,50-65,0.05555555555555555,4,50-65,['BADOIT 1L']
609,"[272097, 380150, 535929, 550953]",4, 2583,2017-04-01,50-65,0.05555555555555555,4,50-65,['ARLEQUIN 150G']
610,"[380150, 535929, 550953]",3, 2583 263,2017-04-01,50-65,0.05555555555555555,3,50-65,"['ARLEQUIN 150G', 'REMISE BUS AUTOROUTE 9\x80']"
611,"[179354, 301364, 336831, 371146]",4, 2726,2017-04-01,50-65,0.05555555555555555,4,50-65,['VICHY SOURCE ETUI 2X25G']
612,"[351249, 363692, 415279, 876118]",4, 2851,2017-04-01,50-65,0.05555555555555555,4,50-65,['MADELEINES ST M. 250G']
614,"[255427, 266150, 470752]",3, 2930,2017-04-01,50-65,0.05555555555555555,3,50-65,['TOTAL ANTI CREV']
615,"[422247, 521885, 664517]",3, 1399,2017-04-01,50-65,0.05555555555555555,3,50-65,['BD TROPICANA VERRE 20CL']
616,"[167694, 171614, 307299, 535916]",4, 2943,2017-04-01,50-65,0.05555555555555555,4,50-65,['TW  LAVE GLACE DEMOUSTIQUEUR 2L']
617,"[236154, 294969, 536398]",3, 3343,2017-04-01,50-65,0.05555555555555555,3,50-65,['MON ATELIER POU']
618,"[241902, 471775, 485039, 639169]",4, 3347,2017-04-01,50-65,0.05555555555555555,4,50-65,['SALADE JAMBON E']
619,"[199673, 252444, 550799, 752568]",4, 3623,2017-04-01,50-65,0.05555555555555555,4,50-65,['CRACKY CREPES X']
620,"[172277, 294969, 468426]",3, 3728,2017-04-01,50-65,0.05555555555555555,3,50-65,['CHORIZO 10 TR 70G DM']
621,"[448285, 542068, 740276, 774498]",4, 3880,2017-04-01,50-65,0.05555555555555555,4,50-65,['SDW JAMB CHEDDAR SUED XXL 230G']
622,"[433579, 729786, 768034]",3, 3882,2017-04-01,50-65,0.05555555555555555,3,50-65,['SDW DAUNAT MIMI']
624,"[121780, 376847, 569075]",3, 4115,2017-04-01,50-65,0.05555555555555555,3,50-65,['LAVAGE HP PISTE']
626,"[298245, 416080, 601306]",3, 4273,2017-04-01,50-65,0.05555555555555555,3,50-65,['LAVE GLACE ETE']
627,"[352286, 379896, 439351, 577451]",4, 4533,2017-04-01,50-65,0.05555555555555555,4,50-65,['MICHOKO CHOC NOIR 100G']
628,"[100715, 176337, 252444, 599727]",4, 3270,2017-04-01,50-65,0.05555555555555555,4,50-65,['SOEBO JMB CRU CHEVRE 190G']
629,"[370411, 430423, 536284]",3, 1759,2017-04-01,50-65,0.05555555555555555,3,50-65,['POWERADE ICE ST']
630,"[168201, 207645, 467917]",3, 1774,2017-04-01,50-65,0.05555555555555555,3,50-65,['TOBLERONE LAIT']
631,"[166218, 277744, 439351]",3, 1813,2017-04-01,50-65,0.05555555555555555,3,50-65,['MENTOS FRESH MTH EUCALY 60G']
632,"[295048, 514207, 536284]",3, 5801,2017-04-01,50-65,0.05555555555555555,3,50-65,['MONSTER ENERGY BTE 50CL']
633,"[172277, 351525, 468467]",3, 5925,2017-04-01,50-65,0.05555555555555555,3,50-65,['COCA COLA  1L']
634,"[272307, 369769, 468467]",3, 6013,2017-04-01,50-65,0.05555555555555555,3,50-65,['SNICKERS 2 PACK 75G']
635,"[131348, 457930, 729786]",3, 6343,2017-04-01,50-65,0.05555555555555555,3,50-65,['LU GRANOLA BARRES EXTRA SABLEE 6PC 168G']
636,"[176040, 235938, 250022]",3, 6823,2017-04-01,50-65,0.05555555555555555,3,50-65,['SUPPORT UNIVERSEL AERATION ROTATIF MUVIT']
637,"[220192, 272307, 445430]",3, 6850,2017-04-01,50-65,0.05555555555555555,3,50-65,['NUTS NOISETTE 42G UNITE']
638,"[165324, 267343, 352286]",3, 6907,2017-04-01,50-65,0.05555555555555555,3,50-65,['MAGNUM DOUBLE CARAMEL 88ML']
