,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
1671,"[147391, 227535, 957568]",3, 4119,2017-07-01,50-65,0.11764705882352941,3,50-65,['PROPANE 13KG FINAGAZ']
1672,"[409846, 465110, 505984, 584282, 599235, 795345]",6, 4126 4915,2017-07-01,<35,0.11764705882352941,6,<35,"['RECHARGE LAVAGE', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1674,"[123777, 428202, 684546]",3, 3343,2017-07-01,50-65,0.11764705882352941,3,50-65,['MON ATELIER POU']
1675,"[163930, 344483, 417564, 591423, 597230, 698237, 875744]",7, 4916 4915,2017-07-01,<35,0.11764705882352941,7,<35,"['SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1676,"[116737, 163930, 167077, 178315, 280766, 313330, 314647, 323601, 326027, 330295, 342633, 369854, 373743, 378893, 380539, 391614, 417564, 429748, 439314, 458823, 461439, 463380, 472908, 474006, 481067, 481873, 483494, 492221, 497131, 500910, 508354, 509547, 510225, 514456, 516255, 519581, 522471, 533584, 536667, 546628, 551992, 552794, 557636, 564430, 580438, 586384, 589702, 593782, 595332, 597230, 602580, 607312, 610380, 614286, 619694, 619942, 698237, 718506, 719834, 739860, 740042, 745446, 746656, 751160, 753107, 755417, 759476, 761277, 775182, 795350, 832710, 872971, 879543, 899080, 933463, 939722, 954509, 961026]",78, 4918,2017-07-01,<35,0.11764705882352941,78,<35,['SERVIT.BILL PAP ETE 2017']
1677,"[163930, 280766, 373743, 417564, 472908, 597230, 619942, 698237]",8, 4918 4915,2017-07-01,<35,0.11764705882352941,8,<35,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1678,"[326027, 514456, 597230, 718506, 775182]",5, 4918 4917,2017-07-01,<35,0.11764705882352941,5,<35,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.GASTON P']"
1679,"[163930, 314647, 326027, 417564, 510225, 597230, 614286, 698237, 718506, 775182]",10, 4918 4916,2017-07-01,<35,0.11764705882352941,10,<35,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSU PA']"
1680,"[163930, 417564, 597230, 698237]",4, 4918 4916 4915,2017-07-01,<35,0.11764705882352941,4,<35,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1681,"[326027, 597230, 718506, 775182]",4, 4918 4916 4917,2017-07-01,<35,0.11764705882352941,4,<35,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.GASTON P', 'SERVIT.MARSU PA']"
1682,"[126177, 161861, 163930, 282078, 286476, 307536, 314647, 325622, 326027, 327141, 344483, 363387, 366052, 380623, 403724, 404535, 417564, 424567, 427698, 429671, 431838, 434047, 439015, 454311, 459955, 460915, 464558, 476646, 483240, 499484, 510225, 513933, 520357, 532669, 537113, 550509, 552709, 554157, 565392, 566035, 574374, 582695, 587960, 591423, 595541, 597096, 597230, 600263, 602585, 602687, 603204, 611122, 611366, 614286, 621681, 624471, 690403, 698237, 703803, 718355, 718506, 759058, 760007, 775182, 863933, 870598, 875744, 886524, 897897, 900997, 908792, 926689, 935849, 961336]",74, 4916,2017-07-01,<35,0.11764705882352941,74,<35,['SERVIT.MARSU PA']
1683,"[281256, 289515, 298742, 302502, 302709, 307536, 339428, 344483, 355838, 385264, 393575, 393980, 413960, 418511, 428793, 434047, 435519, 446817, 463550, 471628, 471672, 476702, 493903, 500575, 505984, 510718, 552042, 558424, 558639, 564430, 581071, 583156, 583822, 584282, 589753, 592647, 600624, 608228, 615032, 618413, 619257, 619694, 620532, 626176, 626395, 686344, 712681, 758771, 761277, 772616, 864534, 869131, 873972, 877424, 880292, 880858, 890863, 892652, 905016, 922200, 927425, 941921, 957255, 965172]",64, 4125,2017-07-01,<35,0.11764705882352941,64,<35,['RECHARGE LAVAGE TW - A']
1684,"[428793, 446817, 618413, 619257, 620532]",5, 4125 4917,2017-07-01,<35,0.11764705882352941,5,<35,"['RECHARGE LAVAGE TW - A', 'SERVIT.GASTON P']"
1685,"[307536, 344483, 434047]",3, 4125 4916,2017-07-01,<35,0.11764705882352941,3,<35,"['RECHARGE LAVAGE TW - A', 'SERVIT.MARSU PA']"
1686,"[564430, 619694, 761277]",3, 4125 4918,2017-07-01,<35,0.11764705882352941,3,<35,"['RECHARGE LAVAGE TW - A', 'SERVIT.BILL PAP ETE 2017']"
1687,"[365900, 372970, 386149, 493366, 502013, 537653, 622410, 626162, 795345, 834629]",10, 1531 4915,2017-07-01,<35,0.11764705882352941,10,<35,['SERVIT.MARSUPILAMI PAP ETE 2017']
1688,"[235596, 423459, 519261, 582298, 595924, 622143, 624875, 626162, 776030, 871314]",10, 1531 4917,2017-07-01,<35,0.11764705882352941,10,<35,['SERVIT.GASTON P']
1689,"[307536, 314647, 404535, 582695, 597096, 600263, 870598, 886524]",8, 1531 4916,2017-07-01,<35,0.11764705882352941,8,<35,['SERVIT.MARSU PA']
1690,"[314647, 330295, 481067, 602580, 739860, 740042, 755417, 872971]",8, 1531 4918,2017-07-01,<35,0.11764705882352941,8,<35,['SERVIT.BILL PAP ETE 2017']
1691,"[289515, 344483, 505984, 584282, 890863]",5, 4125 4915,2017-07-01,<35,0.11764705882352941,5,<35,"['RECHARGE LAVAGE TW - A', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1692,"[379349, 496730, 902458]",3, 3278,2017-07-01,50-65,0.11764705882352941,3,50-65,['SDW.CLA.COMP.THON.S 125G']
1693,"[597230, 626162, 948082]",3, 4917 4915,2017-07-01,<35,0.11764705882352941,3,<35,"['SERVIT.GASTON P', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1694,"[106319, 132674, 151445, 163930, 232528, 280766, 289515, 305209, 312376, 323584, 325127, 329649, 344483, 355386, 365900, 372970, 373743, 378542, 382947, 384139, 385630, 386149, 398236, 405368, 409846, 415493, 417564, 417976, 420529, 432320, 433916, 436183, 442110, 452025, 465110, 472908, 480079, 489485, 493366, 495371, 497807, 500089, 502013, 504317, 505984, 515291, 524084, 537630, 537653, 537889, 539968, 542333, 542513, 546750, 548976, 553154, 555810, 555962, 559504, 561237, 561280, 564492, 564995, 567520, 574988, 578192, 581288, 584282, 585524, 586050, 587703, 589014, 590026, 591423, 594749, 595172, 597230, 599076, 599235, 601323, 607795, 618667, 619942, 622133, 622410, 626162, 698237, 742252, 746673, 751424, 757740, 794666, 795345, 834629, 866768, 868054, 875744, 878894, 881361, 885396, 890863, 891814, 903657, 904610, 927687, 946036, 948082, 958337, 960269]",109, 4915,2017-07-01,<35,0.11764705882352941,109,<35,['SERVIT.MARSUPILAMI PAP ETE 2017']
1695,"[104626, 460310, 550646]",3, 3477,2017-07-01,50-65,0.11764705882352941,3,50-65,['PAIN DE CAMPAGN']
1696,"[118229, 282175, 379349]",3, 3875,2017-07-01,50-65,0.11764705882352941,3,50-65,['TRIANGLE JAMBOM']
1697,"[363692, 527643, 963500]",3, 3889,2017-07-01,50-65,0.11764705882352941,3,50-65,['SDW MLX THON OE']
1698,"[146720, 269404, 526400]",3, 3900,2017-07-01,50-65,0.11764705882352941,3,50-65,['BE WRAPPY DUO SAUMON 190G']
1699,"[207749, 282175, 304012]",3, 3906,2017-07-01,50-65,0.11764705882352941,3,50-65,['MINI GOURMAND J']
1700,"[263990, 275588, 310406]",3, 3952,2017-07-01,50-65,0.11764705882352941,3,50-65,['SDW MLX JAMBON SALA 215G']
1701,"[240683, 271035, 805164]",3, 4070,2017-07-01,50-65,0.11764705882352941,3,50-65,['TOTAL 5000 D 15W40 2L']
1702,"[206960, 235596, 246112, 251493, 280686, 281822, 295374, 318075, 318414, 326027, 329453, 340229, 358032, 365265, 374337, 395081, 412311, 416396, 422081, 423459, 428793, 432312, 435345, 446817, 462438, 474104, 478470, 480219, 487355, 497711, 514456, 515602, 519009, 519261, 523195, 527178, 534916, 542984, 544399, 547968, 548866, 552282, 555224, 556062, 565899, 567096, 567447, 578543, 580138, 582298, 583933, 590816, 590913, 590930, 595924, 597230, 597332, 600864, 601148, 612824, 614754, 618413, 619257, 619476, 620532, 622143, 624875, 626162, 689996, 700105, 715453, 718506, 738717, 746585, 747029, 775182, 776030, 832718, 834588, 841657, 868310, 871314, 876204, 886146, 887646, 889564, 948082]",87, 4917,2017-07-01,<35,0.11764705882352941,87,<35,['SERVIT.GASTON P']
1703,"[124464, 151864, 564607]",3, 4273 4915,2017-07-01,50-65,0.11764705882352941,3,50-65,"['LAVE GLACE ETE', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1704,"[106150, 116969, 304012]",3, 5324,2017-07-01,50-65,0.11764705882352941,3,50-65,['VACH BOIR FRAMB MA 250ML']
1705,"[145422, 232029, 469619]",3, 5610,2017-07-01,50-65,0.11764705882352941,3,50-65,['COCA COLA 1.5L']
1706,"[111996, 145422, 505468]",3, 5752,2017-07-01,50-65,0.11764705882352941,3,50-65,['PRINGLES ORIGIN']
1707,"[247792, 310155, 340494]",3, 5941,2017-07-01,50-65,0.11764705882352941,3,50-65,['COCA COLA SLIM']
1708,"[247754, 632691, 956341]",3, 6012,2017-07-01,50-65,0.11764705882352941,3,50-65,['ICE TEA PECHE 50CL']
1709,"[519059, 584447, 752568]",3, 6668,2017-07-01,50-65,0.11764705882352941,3,50-65,['NUTELLA B-READY T6']
1710,"[106319, 116737, 117667, 125962, 126177, 132674, 147288, 151445, 161861, 163810, 163930, 163968, 167077, 178315, 203148, 206960, 232528, 235596, 246112, 251493, 280686, 280766, 281256, 281284, 281822, 282078, 286321, 286384, 286476, 286879, 289515, 295374, 298742, 302502, 302709, 305209, 305516, 307536, 312308, 312376, 313130, 313330, 313509, 314302, 314647, 318075, 318414, 319435, 323584, 323601, 325127, 325622, 326027, 327141, 329453, 329649, 330295, 331420, 334919, 339428, 340229, 342633, 344483, 345803, 353744, 355386, 355838, 358032, 363387, 365265, 365900, 366052, 366974, 369854, 372970, 373743, 374337, 376091, 378542, 378893, 379890, 380539, 380623, 382901, 382947, 384139, 385264, 385630, 385785, 386149, 390693, 391139, 391614, 393575, 393980, 394646, 395081, 395908, 397058, 397821, 398236, 399587, 399615, 403445, 403724, 404535, 405368, 409846, 412311, 413960, 415493, 416396, 417564, 417862, 417976, 418229, 418511, 419062, 419686, 420529, 420925, 422081, 422497, 423302, 423459, 424567, 427698, 428793, 429072, 429671, 429748, 431838, 432312, 432320, 432339, 433916, 434047, 435345, 435519, 436183, 438646, 439015, 439314, 440757, 442110, 444058, 446817, 452025, 452320, 453691, 454311, 454905, 458823, 459004, 459955, 460064, 460915, 461439, 462438, 462727, 462891, 463380, 463550, 464558, 464835, 464837, 465110, 466075, 466214, 467949, 468791, 471628, 471672, 472908, 474006, 474104, 474302, 474850, 475170, 476646, 476702, 478470, 480079, 480133, 480219, 481067, 481873, 482410, 482827, 483240, 483494, 484505, 485938, 487355, 488362, 488650, 488798, 488841, 489485, 492221, 493366, 493903, 495306, 495371, 497131, 497711, 497807, 498613, 498969, 499484, 500089, 500575, 500910, 501897, 502013, 502970, 504317, 504625, 505984, 508354, 509547, 510225, 510718, 511815, 513933, 514324, 514456, 515291, 515602, 516255, 516496, 516505, 516699, 518023, 518680, 519009, 519261, 519581, 520357, 520893, 521837, 521974, 522471, 523195, 524084, 527144, 527178, 532669, 533584, 533985, 534916, 535313, 536536, 536667, 537113, 537630, 537653, 537872, 537889, 537976, 538304, 539446, 539968, 541611, 542333, 542513, 542984, 544077, 544399, 546628, 546750, 547021, 547712, 547968, 548830, 548866, 548976, 549662, 549954, 550509, 551992, 552042, 552232, 552282, 552709, 552794, 552846, 553154, 554157, 554173, 554667, 555224, 555810, 555962, 556062, 557344, 557636, 558255, 558424, 558639, 558887, 559504, 560139, 560382, 560913, 561097, 561237, 561280, 563169, 564430, 564492, 564995, 565138, 565392, 565899, 566035, 566886, 567096, 567447, 567520, 569376, 570299, 570691, 573956, 574374, 574988, 575957, 576608, 578192, 578365, 578543, 578715, 578811, 579239, 579429, 580062, 580138, 580438, 581071, 581288, 582298, 582622, 582695, 582842, 583156, 583822, 583930, 583933, 584282, 585524, 586050, 586384, 587069, 587277, 587703, 587960, 589014, 589702, 589753, 590026, 590816, 590913, 590930, 591159, 591423, 591620, 592647, 593782, 594749, 595172, 595288, 595332, 595541, 595924, 596619, 596695, 597096, 597230, 597332, 599076, 599235, 600064, 600263, 600624, 600864, 601148, 601323, 601724, 602293, 602580, 602585, 602687, 603204, 605409, 606446, 606674, 607312, 607514, 607795, 608228, 608489, 609205, 610380, 610511, 610984, 611122, 611366, 612824, 614270, 614286, 614754, 614928, 615032, 615725, 617042, 618413, 618667, 619257, 619476, 619694, 619942, 620532, 620552, 621681, 622133, 622143, 622410, 622812, 624471, 624875, 626162, 626176, 626186, 626395, 630361, 647185, 656429, 659809, 674700, 679482, 686344, 689996, 690403, 694207, 697228, 698237, 700105, 703803, 710572, 712681, 714679, 715453, 717262, 718355, 718506, 718509, 719834, 738717, 739860, 740042, 742252, 742338, 743791, 745446, 746585, 746656, 746673, 747029, 750245, 751160, 751424, 753107, 754772, 755417, 756804, 757740, 758272, 758771, 759058, 759476, 759481, 760007, 760981, 761107, 761277, 761780, 772616, 775182, 776030, 777103, 784756, 786875, 789685, 793046, 794427, 794666, 794701, 795345, 795350, 832710, 832718, 834588, 834629, 837578, 841590, 841657, 843700, 846545, 849583, 863109, 863933, 864534, 864765, 865128, 866059, 866768, 866805, 868054, 868310, 868554, 868830, 869060, 869131, 870134, 870293, 870598, 871314, 871654, 871864, 872738, 872971, 873625, 873972, 873976, 875744, 876006, 876204, 877424, 877979, 878894, 879543, 880292, 880858, 881361, 882024, 882052, 882650, 884368, 885396, 885940, 886146, 886521, 886524, 887646, 888260, 889564, 889796, 890122, 890863, 891055, 891796, 891814, 891914, 892652, 893758, 894130, 895405, 895588, 896825, 897762, 897897, 899080, 899645, 899949, 900997, 901773, 902784, 903640, 903657, 904285, 904610, 905016, 905482, 905530, 906246, 908659, 908792, 913200, 914212, 914801, 917482, 917867, 917993, 918078, 920945, 921459, 922200, 924821, 925187, 926125, 926305, 926689, 927425, 927687, 930168, 930557, 931963, 932046, 932158, 933463, 934791, 935849, 936517, 939408, 939722, 940833, 941921, 945244, 945489, 946036, 946107, 948082, 948732, 950781, 950817, 951317, 953695, 954509, 955263, 955388, 956265, 956427, 956580, 957024, 957255, 958337, 958691, 960269, 961026, 961336, 962012, 963009, 964377, 964437, 964970, 965172, 965787, 966463, 967056, 967239, 968537, 970153]",652, ,2017-07-01,<35,0.11764705882352941,652,<35,[]
1711,"[381774, 428202, 439351]",3, 4525,2017-07-01,50-65,0.11764705882352941,3,50-65,['CANDY UP CHOCOLAT 1L']
1712,"[200047, 258366, 295879, 660059]",4, 1531 4915 4917,2017-07-01,50-65,0.11764705882352941,4,50-65,"['SERVIT.GASTON P', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1713,"[147288, 163968, 235596, 307536, 313130, 314647, 330295, 345803, 365900, 372970, 386149, 404535, 423459, 462727, 466214, 481067, 485938, 488362, 493366, 498969, 502013, 516699, 518023, 519261, 537653, 538304, 549954, 554173, 558887, 576608, 578811, 579429, 582298, 582695, 595924, 597096, 600064, 600263, 602580, 614270, 622143, 622410, 624875, 626162, 739860, 740042, 755417, 776030, 795345, 834629, 870598, 871314, 872971, 886524]",54, 1531,2017-07-01,<35,0.11764705882352941,54,<35,[]
1714,"[118606, 120745, 123777, 154544, 200047, 200375, 220933, 239799, 240661, 240683, 258366, 266667, 269187, 274400, 295879, 311176, 353385, 366711, 421479, 464331, 512305, 529805, 551013, 563799, 606283, 660059, 800468, 822437, 864160]",29, 1531 4917,2017-07-01,50-65,0.11764705882352941,29,50-65,['SERVIT.GASTON P']
1715,"[102647, 148040, 283600, 325322, 381573, 416623, 418178, 463510, 469725, 953482, 960264]",11, 3881,2017-07-01,35-49,0.11764705882352941,11,35-49,['SDW DAUNAT MINI']
1716,"[473227, 514133, 521183, 529466, 542969, 545984, 578639, 612925, 620005, 971894]",10, 431,2017-07-01,35-49,0.11764705882352941,10,35-49,['CAFE EXPRESSO']
1717,"[521183, 545984, 578639, 612925, 971894]",5, 431 264,2017-07-01,35-49,0.11764705882352941,5,35-49,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80']"
1718,"[124288, 306030, 314234, 565366, 734723, 754685, 913872, 971894]",8, 1868,2017-07-01,35-49,0.11764705882352941,8,35-49,['CR COCA COLA PE']
1719,"[124288, 306030, 314234]",3, 1868 4916,2017-07-01,35-49,0.11764705882352941,3,35-49,"['CR COCA COLA PE', 'SERVIT.MARSU PA']"
1720,"[565366, 734723, 754685, 913872, 971894]",5, 1868 602,2017-07-01,35-49,0.11764705882352941,5,35-49,"['CR COCA COLA PE', 'CR SANDWHICH OCEANIQUE (NEW)']"
1721,"[565366, 734723, 754685, 913872]",4, 1868 602 263,2017-07-01,35-49,0.11764705882352941,4,35-49,"['CR COCA COLA PE', 'CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 9\x80']"
1722,"[266020, 369654, 374519, 381573, 550387, 565366, 609085, 622586, 894223, 908210, 928552, 957197]",12, 2797,2017-07-01,35-49,0.11764705882352941,12,35-49,['COCA COLA 50CL PET']
1723,"[369654, 550387, 609085, 928552]",4, 2797 4916,2017-07-01,35-49,0.11764705882352941,4,35-49,"['COCA COLA 50CL PET', 'SERVIT.MARSU PA']"
1724,"[173068, 271265, 321909, 335094, 342550, 351613, 356937, 359007, 394121, 468493, 539813, 898275]",12, 4132,2017-07-01,35-49,0.11764705882352941,12,35-49,['LAVAGE 3 PLEIN']
1725,"[149358, 283600, 413192, 429959, 529492, 578639, 698889, 921067]",8, 5929,2017-07-01,35-49,0.11764705882352941,8,35-49,['COCA COLA ZERO']
1726,"[149358, 413192, 529492, 698889]",4, 5929 4916,2017-07-01,35-49,0.11764705882352941,4,35-49,"['COCA COLA ZERO', 'SERVIT.MARSU PA']"
1727,"[178952, 272710, 407141, 413192, 425263, 446067, 497347, 594535, 758594]",9, 3509,2017-07-01,35-49,0.11764705882352941,9,35-49,['CRISTALINE 50CL']
1728,"[126268, 137870, 149350, 214828, 302117, 313387, 431711, 577640, 716607, 889372, 927343]",11, 4128,2017-07-01,35-49,0.11764705882352941,11,35-49,['REC LAVAGE PJE 35U']
1729,"[108599, 283600, 286391, 339319, 488496, 492487, 566007, 715839, 849181, 878173]",10, 6012,2017-07-01,35-49,0.11764705882352941,10,35-49,['ICE TEA PECHE 50CL']
1730,"[115437, 157047, 241388, 241558, 302223, 347476, 440468, 495580, 510669, 538020, 565366, 622013, 687362, 921295]",14, 3510,2017-07-01,35-49,0.11764705882352941,14,35-49,['CRISTALINE 1.5L']
1731,"[104345, 177989, 193333, 210834, 211354, 339517, 347187, 352527, 391419, 429719, 457818, 467032, 555753, 614697, 888468, 914668]",16, 2956,2017-07-01,35-49,0.11764705882352941,16,35-49,['TOTAL ADBLUE BEC V. 5L']
1732,"[286391, 734723, 828469]",3, 1547 264 263,2017-07-01,35-49,0.11764705882352941,3,35-49,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1733,"[286391, 519885, 610037, 734723, 754685, 828469, 840055, 957240]",8, 1547 263,2017-07-01,35-49,0.11764705882352941,8,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1734,"[286391, 565366, 610249, 616225, 622027, 734723, 754685, 849812, 913872]",9, 602 263,2017-07-01,35-49,0.11764705882352941,9,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 9\x80']"
1735,"[138395, 139963, 170744, 175405, 229735, 275864, 285206, 321330, 343385, 373185, 412414, 415922, 424584, 424597, 433359, 437913, 513029, 548345, 580256, 587781, 622063, 756895, 759378, 866441, 882215, 884793]",26, 4127,2017-07-01,35-49,0.11764705882352941,26,35-49,['REC LAVAGE PJE  20 U']
1736,"[179750, 195105, 214463, 304901, 333727, 383425, 450235, 512905, 519885, 588342, 639696, 758594, 849340, 878173, 887379, 904967]",16, 2369,2017-07-01,35-49,0.11764705882352941,16,35-49,['EVIAN 1L PET*']
1737,"[103019, 106150, 153490, 196934, 200047, 207287, 244024, 258366, 263706, 271779, 295879, 299623, 375108, 406575, 454720, 509386, 515778, 536284, 540625, 553790, 574109, 618484, 660059, 681522, 866133, 881500]",26, 1531 4915,2017-07-01,50-65,0.11764705882352941,26,50-65,['SERVIT.MARSUPILAMI PAP ETE 2017']
1738,"[286391, 468837, 521183, 545984, 553832, 578639, 610249, 612925, 616225, 734723, 828469, 958765, 971894]",13, 264,2017-07-01,35-49,0.11764705882352941,13,35-49,['REMISE BUS AUTOROUTE 15\x80']
1739,"[286391, 553832, 578639, 610249, 616225, 734723, 828469, 958765]",8, 264 263,2017-07-01,35-49,0.11764705882352941,8,35-49,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
1740,"[286391, 610249, 616225, 734723, 971894]",5, 264 602,2017-07-01,35-49,0.11764705882352941,5,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 15\x80']"
1741,"[108599, 286391, 488496]",3, 6012 2631,2017-07-01,35-49,0.11764705882352941,3,35-49,"['ICE TEA PECHE 50CL', 'ORANGINA PET 50']"
1742,"[286391, 610249, 616225, 734723]",4, 264 602 263,2017-07-01,35-49,0.11764705882352941,4,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
1743,"[306020, 310170, 527677, 580256, 601555, 715113, 798464]",7, 4130,2017-07-01,35-49,0.11764705882352941,7,35-49,['ASPIRATEUR']
1744,"[306020, 310170, 527677, 798464]",4, 4130 4125,2017-07-01,35-49,0.11764705882352941,4,35-49,"['ASPIRATEUR', 'RECHARGE LAVAGE TW - A']"
1745,"[102647, 108599, 256229, 286391, 463491, 468745, 488496, 571232, 594535, 701934, 749414, 887726, 896048, 918479]",14, 2631,2017-07-01,35-49,0.11764705882352941,14,35-49,['ORANGINA PET 50']
1746,"[103218, 127960, 201024, 243362, 297354, 312877, 367523, 377348, 392937, 403759, 405997, 421049, 545944, 555753, 566257, 592421, 608982, 625943]",18, 2969,2017-07-01,35-49,0.11764705882352941,18,35-49,['TW LG DEMOUSTIQUEUR 3+1L']
1747,"[266020, 565366, 578639, 754685, 904967]",5, 3297,2017-07-01,35-49,0.11764705882352941,5,35-49,['SDW SUEDOIS D.SAUMON 135G']
1748,"[565366, 578639, 754685]",3, 3297 263,2017-07-01,35-49,0.11764705882352941,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SDW SUEDOIS D.SAUMON 135G']"
1749,"[256229, 286391, 350143, 416623, 446067, 449743, 519885, 600388, 610037, 734723, 745567, 754685, 828469, 840055, 928649, 957240]",16, 1547,2017-07-01,35-49,0.11764705882352941,16,35-49,['SAC BOUTIQUE KRAFT']
1750,"[100985, 101205, 140232, 168009, 263882, 270415, 287954, 290340, 350767, 361384, 376854, 411041, 463903, 492345, 494632, 496929, 506984, 510562, 517640, 902131]",20, 4129,2017-07-01,35-49,0.11764705882352941,20,35-49,['REC LAVAGE PJE']
1751,"[149358, 272710, 301197, 369654, 495580, 566007, 701934, 715839]",8, 6969,2017-07-01,35-49,0.11764705882352941,8,35-49,['RED BULL BTE 25CL']
1752,"[156366, 314234, 443258, 567649, 583460, 621020, 692982, 698889, 964541]",9, 1533,2017-07-01,35-49,0.11764705882352941,9,35-49,[]
1753,"[322520, 452286, 754685, 874415, 880018, 971894]",6, 1622,2017-07-01,35-49,0.11764705882352941,6,35-49,['CR PAIN AU CHOCOLAT']
1754,"[178316, 316593, 485052, 873925, 941677]",5, 285,2017-07-01,35-49,0.11764705882352941,5,35-49,[]
1755,"[288632, 328876, 450559, 749414, 828469, 849181]",6, 1785,2017-07-01,35-49,0.11764705882352941,6,35-49,['KINDER BUENO LAIT 43G']
1756,"[749414, 828469, 849181]",3, 1785 263,2017-07-01,35-49,0.11764705882352941,3,35-49,"['KINDER BUENO LAIT 43G', 'REMISE BUS AUTOROUTE 9\x80']"
1757,"[101532, 164467, 453193, 512310, 604255, 913872]",6, 1855,2017-07-01,35-49,0.11764705882352941,6,35-49,['CR SANDWICH CLASSIC']
1758,"[306030, 319859, 322776, 749414, 867960, 942775]",6, 2368,2017-07-01,35-49,0.11764705882352941,6,35-49,['EVIAN 50CL']
1759,"[108599, 413192, 429959, 463491]",4, 2754,2017-07-01,35-49,0.11764705882352941,4,35-49,"[""CHIPS LAY'S BBQ""]"
1760,"[237374, 400827, 407141, 525481, 575595, 739106, 901922]",7, 2853,2017-07-01,35-49,0.11764705882352941,7,35-49,['PERRIER CITRON']
1761,"[758594, 772088, 849812, 957240]",4, 6723 263,2017-07-01,35-49,0.11764705882352941,4,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAN PELLEGRINO  50CL']"
1762,"[227293, 312700, 360625, 381377, 480255, 481567, 893080, 905025]",8, 2943,2017-07-01,35-49,0.11764705882352941,8,35-49,['TW  LAVE GLACE DEMOUSTIQUEUR 2L']
1763,"[149358, 468355, 714926]",3, 3379,2017-07-01,35-49,0.11764705882352941,3,35-49,['PAIN AU CHOCOLAT KAP 80G']
1764,"[108599, 149358, 266020, 301197, 413192, 906309]",6, 3875,2017-07-01,35-49,0.11764705882352941,6,35-49,['TRIANGLE JAMBOM']
1765,"[156366, 349537, 389035, 745567, 899601, 901922]",6, 3952,2017-07-01,35-49,0.11764705882352941,6,35-49,['SDW MLX JAMBON SALA 215G']
1766,"[457552, 463510, 512905, 562473, 717996]",5, 5339,2017-07-01,35-49,0.11764705882352941,5,35-49,['YAOURT VANILLE']
1767,"[138886, 305242, 348261, 525481, 545944, 567971, 672840]",7, 6722,2017-07-01,35-49,0.11764705882352941,7,35-49,['SAN PELLEGRINO 1L']
1768,"[170884, 492487, 515368, 745567, 898005]",5, 6970,2017-07-01,35-49,0.11764705882352941,5,35-49,['RED BULL SUGAR F 25CL']
1769,"[595138, 612994, 701442, 756204, 899017]",5, 19,2017-07-01,35-49,0.11764705882352941,5,35-49,[]
1770,"[325322, 331745, 340694, 426458, 553832]",5, 3334,2017-07-01,35-49,0.11764705882352941,5,35-49,['SALADE MANHATTA']
1771,"[286391, 351455, 512905, 565366, 610249, 616225, 622027, 734723, 754685, 849812, 913872, 920997, 971894]",13, 602,2017-07-01,35-49,0.11764705882352941,13,35-49,['CR SANDWHICH OCEANIQUE (NEW)']
1772,"[334634, 431547, 464167, 758594, 772088, 849812, 920997, 957240]",8, 6723,2017-07-01,35-49,0.11764705882352941,8,35-49,['SAN PELLEGRINO  50CL']
1773,"[132683, 174204, 555714, 575595, 602247, 734723, 828469]",7, 3338,2017-07-01,35-49,0.11764705882352941,7,35-49,['SALADE ANTIBES 320G']
1774,"[303751, 348741, 412959, 418826, 648155, 867332, 905810, 971894]",8, 1738,2017-07-01,35-49,0.11764705882352941,8,35-49,['CR CAFE EXPRESSO']
1775,"[164467, 208955, 333727, 400827, 450524, 464167, 490737, 512310, 898005]",9, 2855,2017-07-01,35-49,0.11764705882352941,9,35-49,['PERRIER PET 50CL']
1776,"[164467, 464167, 490737]",3, 2855 4916,2017-07-01,35-49,0.11764705882352941,3,35-49,"['PERRIER PET 50CL', 'SERVIT.MARSU PA']"
1777,"[102647, 108599, 266020, 394323, 408547, 453193, 622586, 648155, 901922, 933050]",10, 3878,2017-07-01,35-49,0.11764705882352941,10,35-49,['XXL PLET ROTI CRUD. 230G']
